time_start,station_id,station_name,region_id,region_name,Mean_CH4,ffm,tm,p0m,rrr24,nm,um
8/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1901.919098,4.2,23.2,834.56,0.01,5.4,40.4
8/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1893.637399,4.8,25.1,833.82,0,4.8,28.6
8/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1899.221733,5.4,24.1,832.2,0,6,28
8/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.374726,6.2,26.4,831.08,0,4.8,25
8/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.055091,2.8,25.2,833.46,1,4.4,31
8/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1896.533899,4.6,25.8,833.12,0.01,2.8,27.2
8/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.918428,5.6,29,830.9,0,3.2,13.4
8/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1877.159921,5.6,30.3,829.68,0.01,3.4,18
8/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.669175,2.8,24.8,832.5,0,3.2,18.6
8/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.399381,3,25.4,831.66,0,2.2,22.4
8/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1885.54639,7.4,25.1,831.42,0,0.8,22.6
8/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1877.042009,11.2,24.5,830.84,0,1.2,29
8/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1898.180246,6.4,25.3,831.14,0,1.4,37
8/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1930.2827,9.8,24.4,831.54,0,1.2,41.6
8/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1906.804643,6.4,25.1,830.8,0,2.4,32.6
8/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1883.312246,5.8,26,829.6,0,0.8,25.2
8/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.846194,5.4,26.5,829.76,0,1.8,19
8/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1893.138738,4,24.2,832.48,0,2,37
8/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1877.486503,3.6,24.5,833.82,0,4.4,21.6
8/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.724466,5.8,25.4,833.74,0,3.8,24
8/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1873.518996,4,27.3,834.5,0,2.2,20.8
8/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.54513,4.8,29.2,833.54,0,2.2,14.6
8/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.309654,1.8,21.5,832.98,0,0.6,28
8/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1894.722862,3.6,25,834.22,0,0.4,29
8/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1895.028073,4.4,24.4,834.32,0,0.2,24.8
8/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.425283,3.6,25.1,832.64,0,0.6,19.8
8/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1890.085141,3.6,26.3,833.5,0,0.4,21
8/31/2021,88118,Zanjan (Airport),OITZ,Zanjan,1883.041678,3.6,27.6,833.98,0,0.6,14.6
9/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1902.129335,4.6,26.9,832.82,0,0,10.8
9/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1884.313264,4.4,24.6,830.72,0,2.2,11.2
9/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1915.749403,6.4,25.9,828.58,0,0,10.4
9/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.518016,12.6,22.4,831.62,0,0.8,44.8
9/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1904.831925,2,21.5,832.12,0,0.2,31.4
9/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1909.288594,3,22.1,832.26,0,0.2,23
9/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1925.505626,3.8,21.5,835.8,0,0.4,33.4
9/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1905.513668,12.2,21,836.56,0,1,50.8
9/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1898.854459,5.8,21.4,833.74,0,1.6,42.4
9/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1903.472924,2,22,833.62,0,0,39.6
9/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1913.664002,4.4,24.4,830.78,0,0.2,19.6
9/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1915.822622,5.4,25.5,829.48,0,0,12
9/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1939.62982,4.8,23.1,829.6,0,0.2,12.8
9/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1904.037834,2.4,23.1,831.66,0,0,14.4
9/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1903.540963,5.4,24.4,832.06,0,0,9.6
9/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1888.413625,4.6,27.3,830.52,0,0,5.8
9/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1901.773983,4.2,21.3,830.26,0,0,14.2
9/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1919.577562,1.4,17.6,832.26,0,0.6,30.4
9/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.760749,2.2,19.3,833.66,0,0,25.4
9/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1892.066864,4,20.8,832.36,0,0,16.4
9/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1900.667075,2.8,19,832.9,0,0.2,38.8
9/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.007225,3.8,22.3,828.76,0,0.8,28.2
9/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1906.467714,3.2,20.5,828.72,0,0.2,27.2
9/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1896.819827,5.2,21.5,830.12,0,0.6,25.4
9/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1902.078847,5,20.9,832.14,0,1.4,27.4
9/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1905.05952,3.6,17.4,834.74,0,0.2,36.4
9/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1885.424496,2.4,15.9,832.98,0,0,25.2
9/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1904.410653,3.6,21.7,830.58,0,0.4,22.2
9/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1932.096913,3,17.4,833.36,0,0.8,42.8
9/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1883.422283,8.4,19,832.92,0,2.2,46.4
10/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1861.123439,7.2,17.8,835.04,0,1,42.8
10/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1902.493967,1.6,16.9,836.84,0,0.4,43.6
10/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1908.049697,3.8,17.7,835.98,0,1.2,38.2
10/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1901.549761,6.6,22.5,831.24,0,2,19.8
10/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1900.116693,5.4,17.6,831.64,0,0.8,30.8
10/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.153293,2.4,13.8,833.18,0,1.4,43.6
10/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1892.119776,10.2,12.5,836.54,0,3.6,51
10/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1903.164761,3.6,9.8,838.3,0,0.4,49.2
10/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1916.401735,2.4,10.3,839.46,0,0.4,50
10/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.793328,1.6,11.8,838.6,0,0,39
10/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.901612,3.5,16.1,837.067,0,1,31.6667
10/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1885.786449,4,15.8,835.74,0,1.6,24.2
10/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1890.890672,3.6,17.5,835.58,0,4,19.2
10/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1903.996882,2.4,17,838.96,0,1.4,31.2
10/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1904.897234,2.2,17.4,838.42,0,1.8,27.8
10/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.568205,2.4,16.7,834.8,0,1.8,26.2
10/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1892.579856,3.4,19.9,831.18,0,1.8,20
10/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.036091,2,12.4,831.56,0,0.4,25.6
10/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1899.090064,1.8,12.4,833.38,0,4.8,37.6
10/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1881.693953,3.4,11.6,835.28,0,4.8,50.6
10/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1900.214964,6.2,10.1,840.24,0.3,2.8,57.2
10/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1893.777997,4.2,8.1,840.08,0,0.2,45.8
10/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1890.63118,6,13.3,836.06,0,1.4,34.4
10/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1874.413074,2.2,9.7,834.5,0,1.8,40.2
10/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1905.997236,3,10.4,833.82,0,0,30.8
10/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.043606,8.4,11.3,836.06,0,5.8,53.6
10/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1913.756225,1.8,7.3,840.28,0.2,3.2,57.4
10/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.420712,1.6,5.8,837.6,0,1.6,39.8
10/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1900.89774,4.8,12.1,838.06,0,5.4,40.8
10/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.719345,4,13.3,841.82,8,6.6,62.6
10/31/2021,88118,Zanjan (Airport),OITZ,Zanjan,1866.89672,3.2,13,843.36,8,7,71.6
11/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1892.18346,1.8,13.4,841.16,0,5.4,76.2
11/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1886.991327,3,13.4,836.9,0,5.2,69.4
11/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1888.670359,2.6,13.4,836.38,0.2,7.2,70.2
11/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1888.115478,3,10.8,838.36,5.8,5.8,76.6
11/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.264171,4.6,9.6,840.54,0.3,7.4,78.6
11/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.968483,4,5.5,838.62,0.1,1.6,56.6
11/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1877.490749,2.2,2.5,836.34,0,0,55.6
11/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1876.989903,1.8,2.8,838.12,0,0,44.8
11/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1885.410524,1.6,3.9,839.46,0,1.2,37.6
11/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1887.328087,4.8,9,834.48,0,0.2,29.4
11/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1873.616216,14.6,6.3,835.52,0.01,7.6,59.8
11/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1873.025639,6.8,2.9,835.72,0.6,8,72.8
11/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1884.447139,2,2.9,839.64,0.1,4.6,73.2
11/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1889.997943,1.6,2.3,840.36,0,0,57.2
11/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.427838,2.2,3.1,835.78,0,4.6,61.6
11/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1876.840823,8.2,3.8,833.98,0,4.2,70.8
11/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.469023,1.33333,-0.1,839.367,0,0,61.6667
11/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1881.322605,3.14286,4.4,837.371,0,1.28571,61.5714
11/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1880.301346,4.4,5.8,832.92,0,1,59
11/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1864.024215,3,6.4,830.04,0,4.2,52.6
11/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1881.467962,2.8,6.9,832.76,2,6.8,66.8
11/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1879.599852,3.6,6.1,836.02,5,7,87.8
11/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.800525,1.8,5.3,835.92,0.1,1.2,70.4
11/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1883.410108,3.2,6.2,833.8,0,1.4,59.2
11/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1882.40012,5.4,7.1,835.88,0,4.8,56.8
11/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.872332,3.4,6.4,836.6,0,2.8,51.4
11/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1881.5141,2.8,7.4,836.34,0,1.6,56.2
11/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.801698,2.2,9.8,835.08,0,3.4,44.8
11/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.188515,2.8,8.8,835.72,0,1.6,53.2
11/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1858.189781,2.6,8.8,836.02,0,4.6,45
12/1/2021,88118,Zanjan (Airport),OITZ,Zanjan,1897.242752,7.4,14,827.98,0,5.4,29
12/2/2021,88118,Zanjan (Airport),OITZ,Zanjan,1881.517317,4.8,9.7,828.04,5,7.4,73.4
12/3/2021,88118,Zanjan (Airport),OITZ,Zanjan,1869.821371,1.8,1.2,836.82,1,0.2,73.4
12/4/2021,88118,Zanjan (Airport),OITZ,Zanjan,1868.359491,2,1.7,836.14,0,2.4,64
12/5/2021,88118,Zanjan (Airport),OITZ,Zanjan,1878.813973,2.6,4.3,833.3,0,4.4,38
12/6/2021,88118,Zanjan (Airport),OITZ,Zanjan,1876.416836,1.8,3.3,836.68,3.3,7,86.4
12/7/2021,88118,Zanjan (Airport),OITZ,Zanjan,1876.695463,0.6,0.8,840.48,3,,98.4
12/8/2021,88118,Zanjan (Airport),OITZ,Zanjan,1877.186814,2.8,4.4,837.16,0,3.8,69.4
12/9/2021,88118,Zanjan (Airport),OITZ,Zanjan,1872.065958,4.2,6.3,834.7,0.2,5.4,73
12/10/2021,88118,Zanjan (Airport),OITZ,Zanjan,1883.770139,1.8,4.3,838.58,0,0.4,67.8
12/11/2021,88118,Zanjan (Airport),OITZ,Zanjan,1891.384501,1.2,3.6,839.04,0,0,65.4
12/12/2021,88118,Zanjan (Airport),OITZ,Zanjan,1876.603395,1.8,2.8,840.64,0,1,58.4
12/13/2021,88118,Zanjan (Airport),OITZ,Zanjan,1867.019048,1.4,1.6,839.86,0,2,64.4
12/14/2021,88118,Zanjan (Airport),OITZ,Zanjan,1867.830776,0.8,1.6,837.48,0,3,63.4
12/15/2021,88118,Zanjan (Airport),OITZ,Zanjan,1877.421536,6.8,5.3,836.72,0,5.4,69.4
12/16/2021,88118,Zanjan (Airport),OITZ,Zanjan,1874.903189,4.6,6.3,836.7,0,0.6,64.6
12/17/2021,88118,Zanjan (Airport),OITZ,Zanjan,1870.988454,4,6.6,832.48,1,7.8,70.4
12/18/2021,88118,Zanjan (Airport),OITZ,Zanjan,1874.767162,2.8,4.9,831.26,4.2,6,90.6
12/19/2021,88118,Zanjan (Airport),OITZ,Zanjan,1875.103135,3.2,3.7,832.3,0,0.8,70.8
12/20/2021,88118,Zanjan (Airport),OITZ,Zanjan,1868.024703,3.8,4.2,830.86,0,4,70.2
12/21/2021,88118,Zanjan (Airport),OITZ,Zanjan,1870.638459,9.2,4.4,827.44,4,2,65.2
12/22/2021,88118,Zanjan (Airport),OITZ,Zanjan,1871.644066,6.8,3.6,830,0,5.6,59.2
12/23/2021,88118,Zanjan (Airport),OITZ,Zanjan,1868.117981,4.4,3.4,829.9,0,6.2,71.8
12/24/2021,88118,Zanjan (Airport),OITZ,Zanjan,1863.403873,4.2,1.7,828.6,2,6.4,74.2
12/25/2021,88118,Zanjan (Airport),OITZ,Zanjan,1861.524283,1.8,-2.5,832.72,0.01,2.66667,83.6
12/26/2021,88118,Zanjan (Airport),OITZ,Zanjan,1863.425329,1.6,-1.9,836.16,0,0,69
12/27/2021,88118,Zanjan (Airport),OITZ,Zanjan,1863.984692,1,-0.7,835.82,0,0.4,70.2
12/28/2021,88118,Zanjan (Airport),OITZ,Zanjan,1861.431724,1,-1.2,834.54,0,0.4,73.6
12/29/2021,88118,Zanjan (Airport),OITZ,Zanjan,1861.0602,0.8,-1.5,831.82,0,4.4,84.8
12/30/2021,88118,Zanjan (Airport),OITZ,Zanjan,1860.503825,1.4,-1.5,831.56,0,2.6,72.8
12/31/2021,88118,Zanjan (Airport),OITZ,Zanjan,1861.001736,1.6,-2.5,833.1,0,0.6,85.2
1/1/2022,88118,Zanjan (Airport),OITZ,Zanjan,1859.90615,3,-1.5,831.62,0,4.2,68.6
1/2/2022,88118,Zanjan (Airport),OITZ,Zanjan,1863.16234,3.6,1.2,826.7,0,4.2,65.2
1/3/2022,88118,Zanjan (Airport),OITZ,Zanjan,1861.936123,3.2,0.2,825.98,0.01,7.8,83.6
1/4/2022,88118,Zanjan (Airport),OITZ,Zanjan,1858.610788,3.6,-3.5,828.18,0.2,4.2,67.8
1/5/2022,88118,Zanjan (Airport),OITZ,Zanjan,1864.126426,2.8,0.5,831.3,0.02,3.6,69.8
1/6/2022,88118,Zanjan (Airport),OITZ,Zanjan,1862.986815,1.2,-0.3,835.8,0,0,54.2
1/7/2022,88118,Zanjan (Airport),OITZ,Zanjan,1875.092698,2.6,2.3,834.6,0,0.8,52.2
1/8/2022,88118,Zanjan (Airport),OITZ,Zanjan,1873.864135,1.8,2.3,834.78,0,1.8,65.2
1/9/2022,88118,Zanjan (Airport),OITZ,Zanjan,1867.591366,1.2,1.4,837.38,0,0,67.6
1/10/2022,88118,Zanjan (Airport),OITZ,Zanjan,1869.816273,3.6,2.5,835.56,0,5.6,48.6
1/11/2022,88118,Zanjan (Airport),OITZ,Zanjan,1876.036238,3.2,7.7,835.82,0,7,71.6
1/12/2022,88118,Zanjan (Airport),OITZ,Zanjan,1878.121749,3,4.9,836.86,0.2,3.6,72.8
1/13/2022,88118,Zanjan (Airport),OITZ,Zanjan,1876.738005,4.2,5,833.26,0.01,7.6,72.2
1/14/2022,88118,Zanjan (Airport),OITZ,Zanjan,1871.153521,2.8,6.1,825.68,5.01,7.2,87.2
1/15/2022,88118,Zanjan (Airport),OITZ,Zanjan,1868.843535,6.4,3.4,820.68,2.01,5.2,70.2
1/16/2022,88118,Zanjan (Airport),OITZ,Zanjan,1863.042788,5.4,1.8,823.88,6,6.8,77.8
1/17/2022,88118,Zanjan (Airport),OITZ,Zanjan,1859.785573,1.2,-6.4,829.92,22,8,98.8
1/18/2022,88118,Zanjan (Airport),OITZ,Zanjan,1859.051732,3,-11.3,833.22,4.4,0.4,78.6
1/19/2022,88118,Zanjan (Airport),OITZ,Zanjan,1867.785879,5.8,-10,832.96,0,0,39.4
1/20/2022,88118,Zanjan (Airport),OITZ,Zanjan,1858.871295,5.2,-2.5,826.3,0.1,6.4,80.4
1/21/2022,88118,Zanjan (Airport),OITZ,Zanjan,1865.787567,1.4,-8.6,836.82,0.2,0,55.8
1/22/2022,88118,Zanjan (Airport),OITZ,Zanjan,1862.842177,0.8,-13.2,835.04,0,1,75.8
1/23/2022,88118,Zanjan (Airport),OITZ,Zanjan,1864.700673,2.6,-10.4,833.92,0,0.2,56.8
1/24/2022,88118,Zanjan (Airport),OITZ,Zanjan,1861.436715,1.8,-5.8,834.96,0,1.8,66.4
1/25/2022,88118,Zanjan (Airport),OITZ,Zanjan,1865.144041,1.4,-2.8,837.06,0,0.4,75
1/26/2022,88118,Zanjan (Airport),OITZ,Zanjan,1860.666547,3.8,-3,833.02,0,4.6,67.8
1/27/2022,88118,Zanjan (Airport),OITZ,Zanjan,1863.696321,5.8,0.3,826.46,0,3.6,60.2
1/28/2022,88118,Zanjan (Airport),OITZ,Zanjan,1860.857568,4.6,-2.7,833.94,0,3.6,76
1/29/2022,88118,Zanjan (Airport),OITZ,Zanjan,1862.914716,2.8,-4.1,835.78,0,2,68.6
1/30/2022,88118,Zanjan (Airport),OITZ,Zanjan,1862.081341,4,-4.4,834.4,0,1.6,73.4
1/31/2022,88118,Zanjan (Airport),OITZ,Zanjan,1860.21155,3.8,-3.2,833.78,0,1,69.4
2/1/2022,88118,Zanjan (Airport),OITZ,Zanjan,1861.52168,1.2,-1.8,832.98,0,4.2,79.8
2/2/2022,88118,Zanjan (Airport),OITZ,Zanjan,1871.540218,4,-1.4,839.56,0,0.2,61.4
2/3/2022,88118,Zanjan (Airport),OITZ,Zanjan,1869.252198,4,1.9,837,0,5.4,55.4
2/4/2022,88118,Zanjan (Airport),OITZ,Zanjan,1869.911589,3.6,4,827.5,0.01,6.8,82.2
2/5/2022,88118,Zanjan (Airport),OITZ,Zanjan,1863.041654,1.8,1.4,825.92,10,6,82.8
2/6/2022,88118,Zanjan (Airport),OITZ,Zanjan,1861.224706,1.6,-2.3,833.36,0.8,4.8,64.8
2/7/2022,88118,Zanjan (Airport),OITZ,Zanjan,1860.946608,2.2,-2.9,834.48,0,3.2,74.6
2/8/2022,88118,Zanjan (Airport),OITZ,Zanjan,1900.605888,2.75,1.3,835.875,0,2.5,61
2/9/2022,88118,Zanjan (Airport),OITZ,Zanjan,1865.331311,3.4,0.8,835.82,0,3.6,68.8
2/10/2022,88118,Zanjan (Airport),OITZ,Zanjan,1865.958487,3,0.8,834.14,0.01,6.2,70.6
2/11/2022,88118,Zanjan (Airport),OITZ,Zanjan,1871.446385,4.8,2.7,835.3,0.41,6.75,87.4
2/12/2022,88118,Zanjan (Airport),OITZ,Zanjan,1875.941544,2,0.3,839.18,0.5,6.4,85.6
2/13/2022,88118,Zanjan (Airport),OITZ,Zanjan,1869.19598,3,-0.8,838.54,0,2,76.2
2/14/2022,88118,Zanjan (Airport),OITZ,Zanjan,1868.72038,2.8,1.8,837.9,0,4.8,66.2
2/15/2022,88118,Zanjan (Airport),OITZ,Zanjan,1875.462615,4.8,5.3,835.6,0,2.2,63.4
2/16/2022,88118,Zanjan (Airport),OITZ,Zanjan,1864.781032,1.8,0.3,835.58,0,8,88.2
2/17/2022,88118,Zanjan (Airport),OITZ,Zanjan,1871.554489,0.8,2.5,833.24,2,4.25,84
2/18/2022,88118,Zanjan (Airport),OITZ,Zanjan,1866.642926,3,2.9,830.42,0,6.8,73.4
2/19/2022,88118,Zanjan (Airport),OITZ,Zanjan,1872.668293,3,3,835.46,0,5.2,65.6
2/20/2022,88118,Zanjan (Airport),OITZ,Zanjan,1873.202118,4.8,2.8,832.88,20,7.8,95.2
2/21/2022,88118,Zanjan (Airport),OITZ,Zanjan,1876.380983,1.6,4.3,832.08,0,5.5,82
2/22/2022,88118,Zanjan (Airport),OITZ,Zanjan,1876.383119,1.8,5.3,833.7,0.01,5.2,68.8
2/23/2022,88118,Zanjan (Airport),OITZ,Zanjan,1876.539353,2.4,6.8,835.9,0.1,3.2,67
2/24/2022,88118,Zanjan (Airport),OITZ,Zanjan,1889.136884,2.2,7.1,838.38,0,0,59.2
2/25/2022,88118,Zanjan (Airport),OITZ,Zanjan,1880.122126,5.8,9.1,834.7,0.01,6.2,64.6
2/26/2022,88118,Zanjan (Airport),OITZ,Zanjan,1885.627738,5.4,8,831.98,2,5.8,60.4
2/27/2022,88118,Zanjan (Airport),OITZ,Zanjan,1883.302132,2.8,4.7,836.52,0,2.4,60.4
2/28/2022,88118,Zanjan (Airport),OITZ,Zanjan,1878.576122,2.8,5.4,837.22,0,3.4,53.4
3/1/2022,88118,Zanjan (Airport),OITZ,Zanjan,1878.266745,3.2,7.3,836.8,0,4.2,51.6
3/2/2022,88118,Zanjan (Airport),OITZ,Zanjan,1879.482439,2.4,6.9,836.82,1.9,7.4,69.4
3/3/2022,88118,Zanjan (Airport),OITZ,Zanjan,1886.102124,4.4,10.9,830.88,0.02,8,57.6
3/4/2022,88118,Zanjan (Airport),OITZ,Zanjan,1860.584383,11.8,8.6,825.54,0,3.8,43.2
3/5/2022,88118,Zanjan (Airport),OITZ,Zanjan,1860.472341,7.2,1.9,831.04,0,5.4,42.4
3/6/2022,88118,Zanjan (Airport),OITZ,Zanjan,1862.8797,2.2,1.8,830.44,0,5.6,51.8
3/7/2022,88118,Zanjan (Airport),OITZ,Zanjan,1866.565451,4.2,2.2,829.3,3,7.8,79
3/8/2022,88118,Zanjan (Airport),OITZ,Zanjan,1867.085023,5.8,6.3,827.76,0,4,54
3/9/2022,88118,Zanjan (Airport),OITZ,Zanjan,1877.500286,4,6.9,827.94,0,7.6,53.8
3/10/2022,88118,Zanjan (Airport),OITZ,Zanjan,1887.171759,6.2,10.2,825.98,4,6.8,55.8
3/11/2022,88118,Zanjan (Airport),OITZ,Zanjan,1887.414284,4.6,10.3,824.86,0.01,6,56.2
3/12/2022,88118,Zanjan (Airport),OITZ,Zanjan,1870.8555,5.6,7.4,829.78,0,6.2,37.2
3/13/2022,88118,Zanjan (Airport),OITZ,Zanjan,1885.682626,5.4,4.6,831.12,0,1.6,39.6
3/14/2022,88118,Zanjan (Airport),OITZ,Zanjan,1876.074701,5.2,4.8,833.08,0,2.2,49.6
3/15/2022,88118,Zanjan (Airport),OITZ,Zanjan,1869.15727,6.4,5.9,830.74,0,3.6,38.8
3/16/2022,88118,Zanjan (Airport),OITZ,Zanjan,1858.468184,3.4,-0.8,829.88,1.3,6.2,81.4
3/17/2022,88118,Zanjan (Airport),OITZ,Zanjan,1859.178457,1.6,-2.8,834.74,0,4.8,46.6
3/18/2022,88118,Zanjan (Airport),OITZ,Zanjan,1860.791468,2.8,-0.1,834,0,3,46.6
3/19/2022,88118,Zanjan (Airport),OITZ,Zanjan,1868.889425,5.4,4.7,833.64,0.1,6.2,46.2
3/20/2022,88118,Zanjan (Airport),OITZ,Zanjan,1871.976226,7.6,8.9,830.14,0,5.2,28.6
3/21/2022,88118,Zanjan (Airport),OITZ,Zanjan,1877.047322,3.6,5,832.9,0.61,8,78.6
3/22/2022,88118,Zanjan (Airport),OITZ,Zanjan,1877.955028,3.6,7.1,831.7,7.6,8,79.6
3/23/2022,88118,Zanjan (Airport),OITZ,Zanjan,1867.237255,2.83333,0.5,836.25,6.6,7.83333,83.5
3/24/2022,88118,Zanjan (Airport),OITZ,Zanjan,1869.956941,4.2,4.2,828.54,2,4.4,80.2
3/25/2022,88118,Zanjan (Airport),OITZ,Zanjan,1864.269281,3.6,4.7,828.84,0,3.8,45
3/26/2022,88118,Zanjan (Airport),OITZ,Zanjan,1881.932337,6.8,4.8,833.2,0.01,4.6,54.4
3/27/2022,88118,Zanjan (Airport),OITZ,Zanjan,1874.730614,4.16667,3,835.367,0.01,4.33333,52.5
3/28/2022,88118,Zanjan (Airport),OITZ,Zanjan,1867.8318,3.2,3.6,837.18,0.01,0.4,43
3/29/2022,88118,Zanjan (Airport),OITZ,Zanjan,1885.666407,2.4,5.4,840.98,0,0,38.8
3/30/2022,88118,Zanjan (Airport),OITZ,Zanjan,1897.290671,6.5,12.3,837.133,0,4,19
